open,high,low,close,volume
2020-03-18 15:15:00-04:00,84.135,84.46,82.13,82.14,66395
2020-03-18 15:30:00-04:00,82.07,82.12,80.4,80.91,132518
2020-03-18 15:45:00-04:00,80.85,84.4,80.48,83.88,275528
2020-03-19 09:30:00-04:00,81.56,81.62,77.03,77.65,85509
2020-03-19 09:45:00-04:00,77.72,79.23,77.39,79.075,71455
2020-03-19 10:00:00-04:00,79.08,83.8,78.35,83.63,87051
2020-03-19 10:15:00-04:00,83.6,84.05,80.73,82.9,67955
2020-03-19 10:30:00-04:00,82.69,83.78,81.15,81.92,46552
2020-03-19 10:45:00-04:00,82.37,84.39,81.74,84.23,40243
2020-03-19 11:00:00-04:00,84.26,86.0,84.105,85.9,47902
2020-03-19 11:15:00-04:00,85.84,86.87,84.97,86.51,25386
2020-03-19 11:30:00-04:00,86.42,86.88,85.845,86.69,93889
2020-03-19 11:45:00-04:00,86.665,87.23,84.44,85.025,81819
2020-03-19 12:00:00-04:00,84.69,86.17,84.69,85.465,41498
2020-03-19 12:15:00-04:00,85.625,86.08,84.73,85.0,46583
2020-03-19 12:30:00-04:00,84.99,85.06,82.91,84.18,41296
2020-03-19 12:45:00-04:00,84.195,85.71,84.1,85.11,39936
2020-03-19 13:00:00-04:00,85.15,85.64,84.57,85.08,33999
2020-03-19 13:15:00-04:00,84.95,85.79,84.795,85.47,25171
2020-03-19 13:30:00-04:00,85.51,85.93,85.45,85.66,36709
2020-03-19 13:45:00-04:00,85.6,87.8,85.48,86.42,51770
2020-03-19 14:00:00-04:00,86.45,86.49,85.14,85.9,33159
2020-03-19 14:15:00-04:00,85.91,87.08,85.73,86.6,39137
2020-03-19 14:30:00-04:00,86.57,88.11,86.54,87.62,102788
2020-03-19 14:45:00-04:00,87.53,87.69,85.755,86.04,47406
2020-03-19 15:00:00-04:00,86.03,86.03,84.25,84.745,57490
2020-03-19 15:15:00-04:00,84.8,85.61,84.3,84.99,54712
2020-03-19 15:30:00-04:00,85.0,86.12,84.51,85.91,75262
2020-03-19 15:45:00-04:00,85.93,86.18,84.66,85.3,194065
2020-03-20 09:15:00-04:00,84.33,86.23,84.33,86.23,800
2020-03-20 09:30:00-04:00,86.1,86.87,82.51,83.29,56976
2020-03-20 09:45:00-04:00,83.26,85.43,82.525,84.65,115051
2020-03-20 10:00:00-04:00,84.9,85.57,84.81,85.21,126095
2020-03-20 10:15:00-04:00,85.14,86.97,85.07,86.7,18398
2020-03-20 10:30:00-04:00,86.76,87.68,86.76,87.11,11277
2020-03-20 10:45:00-04:00,87.25,87.5,86.8,87.4,24890
2020-03-20 11:00:00-04:00,87.44,89.44,87.07,89.26,62275
2020-03-20 11:15:00-04:00,89.155,89.155,85.435,86.44,54327
2020-03-20 11:30:00-04:00,86.46,87.06,85.96,86.54,49249
2020-03-20 11:45:00-04:00,86.43,86.76,85.84,86.4,16911
2020-03-20 12:00:00-04:00,86.58,87.0,85.7,86.56,31402
2020-03-20 12:15:00-04:00,86.51,86.81,85.38,85.64,34969
2020-03-20 12:30:00-04:00,85.645,86.47,85.59,86.07,23053
2020-03-20 12:45:00-04:00,86.11,87.98,85.96,87.31,24768
2020-03-20 13:00:00-04:00,87.19,88.33,87.19,87.51,23656
2020-03-20 13:15:00-04:00,87.55,87.97,86.79,86.925,25278
2020-03-20 13:30:00-04:00,87.16,87.47,86.595,86.84,18114
2020-03-20 13:45:00-04:00,86.83,87.18,86.37,87.18,14664
2020-03-20 14:00:00-04:00,87.14,87.22,86.25,86.25,26765
2020-03-20 14:15:00-04:00,86.26,86.41,85.01,85.13,47602
2020-03-20 14:30:00-04:00,85.27,85.65,84.29,84.79,23907
2020-03-20 14:45:00-04:00,84.89,85.14,83.53,83.73,26120
2020-03-20 15:00:00-04:00,83.67,84.11,83.07,83.31,28219
2020-03-20 15:15:00-04:00,83.375,84.8,82.655,84.63,41869
2020-03-20 15:30:00-04:00,84.77,85.39,83.52,83.53,44052
2020-03-20 15:45:00-04:00,83.52,83.97,82.51,83.4,115137
2020-03-23 09:30:00-04:00,81.99,83.75,80.68,81.08,93777
2020-03-23 09:45:00-04:00,80.805,81.83,80.275,81.485,31531
2020-03-23 10:00:00-04:00,81.42,81.665,80.34,80.985,24058
2020-03-23 10:15:00-04:00,81.02,81.51,80.51,80.73,39792
2020-03-23 10:30:00-04:00,80.56,81.34,80.25,81.075,25691
2020-03-23 10:45:00-04:00,80.87,80.95,80.081,80.16,26200
2020-03-23 11:00:00-04:00,80.33,80.69,79.84,80.33,42822
2020-03-23 11:15:00-04:00,80.47,80.47,79.3,79.3,43837
2020-03-23 11:30:00-04:00,79.31,80.03,78.3,78.46,57104
2020-03-23 11:45:00-04:00,78.64,79.11,78.35,78.88,61633
2020-03-23 12:00:00-04:00,78.87,79.1,78.1,78.48,51028
2020-03-23 12:15:00-04:00,78.37,80.49,78.26,79.79,34989
2020-03-23 12:30:00-04:00,79.16,80.94,78.98,80.94,21209
2020-03-23 12:45:00-04:00,80.77,82.17,80.63,81.77,38643
2020-03-23 13:00:00-04:00,81.555,82.04,80.12,82.02,15935
2020-03-23 13:15:00-04:00,81.58,81.71,81.05,81.05,13914
2020-03-23 13:30:00-04:00,80.65,81.08,80.21,80.4,18593
2020-03-23 13:45:00-04:00,80.425,81.77,79.6,80.37,18918
2020-03-23 14:00:00-04:00,80.27,80.39,79.51,79.66,17036
2020-03-23 14:15:00-04:00,79.62,80.6,79.24,80.27,13890
2020-03-23 14:30:00-04:00,80.39,80.755,79.64,80.755,12246
2020-03-23 14:45:00-04:00,80.54,81.075,79.65,79.76,26789
2020-03-23 15:00:00-04:00,79.8,80.44,79.345,79.5,20241
2020-03-23 15:15:00-04:00,79.635,79.635,78.73,79.0,26428
2020-03-23 15:30:00-04:00,79.075,79.57,78.58,79.21,61740
2020-03-23 15:45:00-04:00,79.14,80.54,78.66,78.88,121001
2020-03-23 16:00:00-04:00,79.02,79.02,78.96,78.96,700
2020-03-24 09:30:00-04:00,84.88,85.12,83.26,83.36,58404
2020-03-24 09:45:00-04:00,83.39,84.61,82.98,84.4,25822
2020-03-24 10:00:00-04:00,84.39,85.42,84.14,85.42,23514
2020-03-24 10:15:00-04:00,85.36,86.61,85.08,86.265,40083
2020-03-24 10:30:00-04:00,86.1,86.84,85.545,86.84,33805
2020-03-24 10:45:00-04:00,86.88,87.07,86.32,86.62,10213
2020-03-24 11:00:00-04:00,86.81,87.2,86.6,87.07,11133
2020-03-24 11:15:00-04:00,87.12,87.83,86.94,87.77,9483
2020-03-24 11:30:00-04:00,87.77,88.34,87.64,88.24,29752
2020-03-24 11:45:00-04:00,88.25,89.1,88.0,89.1,20860
2020-03-24 12:00:00-04:00,89.26,89.28,88.7,89.06,15650
2020-03-24 12:15:00-04:00,89.06,89.85,89.06,89.85,41415
2020-03-24 12:30:00-04:00,89.82,90.07,89.56,89.88,14358
2020-03-24 12:45:00-04:00,89.74,89.78,88.36,88.36,19779
2020-03-24 13:00:00-04:00,88.29,88.55,87.06,87.83,20382
2020-03-24 13:15:00-04:00,87.83,88.78,87.36,88.75,13754
2020-03-24 13:30:00-04:00,88.83,89.035,88.335,88.39,10651
2020-03-24 13:45:00-04:00,88.78,88.86,87.31,87.44,8257
2020-03-24 14:00:00-04:00,87.48,87.49,86.05,86.17,14976
2020-03-24 14:15:00-04:00,86.25,87.31,86.25,87.22,20816
2020-03-24 14:30:00-04:00,86.76,87.255,86.625,86.63,7072
2020-03-24 14:45:00-04:00,86.74,87.47,86.25,87.47,9703
2020-03-24 15:00:00-04:00,87.37,87.99,87.265,87.9,14371
2020-03-24 15:15:00-04:00,87.94,88.27,87.41,88.21,28631
2020-03-24 15:30:00-04:00,88.25,88.89,88.04,88.36,42119
2020-03-24 15:45:00-04:00,88.47,89.08,87.48,88.27,118504
2020-03-25 09:30:00-04:00,89.31,90.38,86.19,89.235,121888
2020-03-25 09:45:00-04:00,88.9,88.9,85.86,86.12,69170
2020-03-25 10:00:00-04:00,86.1,86.1,84.63,84.695,33367
2020-03-25 10:15:00-04:00,84.735,85.45,84.59,85.45,29534
2020-03-25 10:30:00-04:00,85.72,86.55,85.51,86.26,49370
2020-03-25 10:45:00-04:00,86.23,86.44,85.46,86.26,43075
2020-03-25 11:00:00-04:00,86.29,87.47,86.08,86.855,46030
2020-03-25 11:15:00-04:00,86.77,87.35,86.36,86.69,33158
2020-03-25 11:30:00-04:00,86.62,87.33,86.52,86.87,23775
2020-03-25 11:45:00-04:00,86.95,87.24,86.55,87.0,26692
2020-03-25 12:00:00-04:00,87.04,88.41,86.98,88.41,32307
2020-03-25 12:15:00-04:00,88.415,89.33,88.4,89.21,25793
2020-03-25 12:30:00-04:00,89.21,91.18,88.71,91.18,33723
2020-03-25 12:45:00-04:00,91.12,92.47,91.03,91.21,103179
2020-03-25 13:00:00-04:00,91.21,92.87,91.1,92.36,31343
2020-03-25 13:15:00-04:00,92.29,93.41,92.29,93.36,33609
2020-03-25 13:30:00-04:00,93.41,94.245,92.71,94.23,25802
2020-03-25 13:45:00-04:00,94.23,94.355,92.78,92.95,59325
2020-03-25 14:00:00-04:00,92.98,93.8,92.455,93.76,64893
2020-03-25 14:15:00-04:00,93.9,94.535,93.55,93.91,38056
2020-03-25 14:30:00-04:00,93.9,94.06,93.04,93.58,65781
2020-03-25 14:45:00-04:00,93.575,94.495,93.52,94.33,60817
2020-03-25 15:00:00-04:00,94.375,94.88,94.1,94.55,60856
2020-03-25 15:15:00-04:00,94.69,94.84,93.75,94.09,49956
2020-03-25 15:30:00-04:00,94.05,95.15,94.05,94.24,341779
2020-03-25 15:45:00-04:00,94.17,94.335,91.0,91.82,383298
2020-03-26 07:00:00-04:00,91.25,91.25,91.25,91.25,100
2020-03-26 09:30:00-04:00,93.985,96.225,93.56,93.99,105736
2020-03-26 09:45:00-04:00,94.01,95.88,93.55,95.88,35468
2020-03-26 10:00:00-04:00,95.93,97.295,95.45,96.165,61417
2020-03-26 10:15:00-04:00,96.08,97.15,96.08,96.41,35840
2020-03-26 10:30:00-04:00,96.23,96.72,95.71,96.42,63557
2020-03-26 10:45:00-04:00,96.51,96.62,95.695,96.27,28485
2020-03-26 11:00:00-04:00,96.335,96.7,95.72,96.26,20993
2020-03-26 11:15:00-04:00,96.38,96.9,96.16,96.9,23158
2020-03-26 11:30:00-04:00,96.885,97.29,96.6,96.85,24226
2020-03-26 11:45:00-04:00,96.87,97.13,96.5,96.82,18265
2020-03-26 12:00:00-04:00,96.84,97.84,96.84,97.58,31032
2020-03-26 12:15:00-04:00,97.59,97.73,96.475,97.55,52674
2020-03-26 12:30:00-04:00,97.695,97.695,96.63,96.77,16040
2020-03-26 12:45:00-04:00,96.72,97.065,96.58,97.05,6460
2020-03-26 13:00:00-04:00,97.0,97.39,96.18,96.23,8557
2020-03-26 13:15:00-04:00,96.12,96.74,95.65,95.675,12820
2020-03-26 13:30:00-04:00,95.67,95.935,94.67,95.935,39015
2020-03-26 13:45:00-04:00,95.88,96.19,95.69,95.75,23971
2020-03-26 14:00:00-04:00,95.715,96.05,95.31,95.64,15123
2020-03-26 14:15:00-04:00,95.53,96.34,95.53,96.23,17093
2020-03-26 14:30:00-04:00,96.32,96.91,96.31,96.52,51143
2020-03-26 14:45:00-04:00,96.51,97.275,96.51,97.1,16359
2020-03-26 15:00:00-04:00,96.99,97.01,95.84,95.94,40600
2020-03-26 15:15:00-04:00,95.99,96.62,95.71,96.52,22617
2020-03-26 15:30:00-04:00,96.62,96.96,95.59,96.2,28621
2020-03-26 15:45:00-04:00,96.135,98.57,95.75,97.87,181796
2020-03-27 09:00:00-04:00,93.88,93.88,93.88,93.88,200
2020-03-27 09:15:00-04:00,93.4,93.45,93.4,93.45,406
2020-03-27 09:30:00-04:00,92.7,94.84,92.42,92.79,78275
2020-03-27 09:45:00-04:00,92.74,93.415,91.9,93.08,42631
2020-03-27 10:00:00-04:00,93.06,93.35,92.42,93.055,35515
2020-03-27 10:15:00-04:00,93.07,93.26,92.2,92.36,83568
2020-03-27 10:30:00-04:00,92.43,92.43,91.82,91.9,15829
2020-03-27 10:45:00-04:00,91.86,92.285,91.8,91.83,27054
2020-03-27 11:00:00-04:00,92.03,92.5,91.85,92.32,21003
2020-03-27 11:15:00-04:00,92.3,92.799,92.24,92.32,25421
2020-03-27 11:30:00-04:00,92.3,92.32,91.73,91.73,35008
2020-03-27 11:45:00-04:00,91.765,91.895,91.37,91.46,9471
2020-03-27 12:00:00-04:00,91.7,91.92,91.46,91.615,16427
2020-03-27 12:15:00-04:00,91.7,92.025,91.67,91.8,74700
2020-03-27 12:30:00-04:00,91.685,92.03,91.64,91.749,18275
2020-03-27 12:45:00-04:00,91.75,91.75,91.249,91.545,57070
2020-03-27 13:00:00-04:00,91.525,91.645,91.3,91.43,56384
2020-03-27 13:15:00-04:00,91.359,91.64,90.98,91.02,12177
2020-03-27 13:30:00-04:00,91.06,92.045,91.06,91.5,59195
2020-03-27 13:45:00-04:00,91.53,91.819,91.31,91.74,24469
2020-03-27 14:00:00-04:00,91.43,91.639,91.15,91.38,11998
2020-03-27 14:15:00-04:00,91.4,91.54,91.06,91.27,28025
2020-03-27 14:30:00-04:00,91.315,91.64,91.21,91.359,21404
2020-03-27 14:45:00-04:00,91.235,92.5,91.235,92.49,11644
2020-03-27 15:00:00-04:00,92.48,92.75,92.28,92.355,23870
2020-03-27 15:15:00-04:00,92.35,93.22,92.275,92.65,41864
2020-03-27 15:30:00-04:00,92.72,92.79,91.32,91.5,35162
2020-03-27 15:45:00-04:00,91.725,91.82,90.61,91.2,179951
2020-03-27 16:45:00-04:00,93.57,93.57,93.57,93.57,454
2020-03-27 20:45:00-04:00,93.88,93.94,92.42,93.89,29980
2020-03-30 09:30:00-04:00,90.745,91.665,89.51,89.69,53320
2020-03-30 09:45:00-04:00,89.71,89.995,89.31,89.65,109232
2020-03-30 10:00:00-04:00,89.68,89.845,89.39,89.82,110868
2020-03-30 10:15:00-04:00,90.01,90.965,89.97,90.85,131020
2020-03-30 10:30:00-04:00,91.0,92.16,90.83,92.065,119646
2020-03-30 10:45:00-04:00,92.01,92.415,91.8,92.065,35496
2020-03-30 11:00:00-04:00,91.92,93.045,91.92,92.99,35072
2020-03-30 11:15:00-04:00,93.015,93.705,92.875,93.675,38638
2020-03-30 11:30:00-04:00,93.565,93.64,92.88,93.1,13908
2020-03-30 11:45:00-04:00,93.07,93.41,92.88,92.98,55380
2020-03-30 12:00:00-04:00,93.03,93.37,92.925,93.18,27732
2020-03-30 12:15:00-04:00,93.19,93.48,93.12,93.34,18952
2020-03-30 12:30:00-04:00,93.32,93.32,92.87,93.16,31042
2020-03-30 12:45:00-04:00,93.175,93.4,93.175,93.4,6084
2020-03-30 13:00:00-04:00,93.31,93.345,93.03,93.205,14334
2020-03-30 13:15:00-04:00,93.24,93.35,93.02,93.17,15998
2020-03-30 13:30:00-04:00,93.15,93.21,92.82,92.96,20350
2020-03-30 13:45:00-04:00,92.87,93.17,92.87,92.87,19584
2020-03-30 14:00:00-04:00,92.86,92.89,92.43,92.515,18932
2020-03-30 14:15:00-04:00,92.385,92.86,92.245,92.86,34098
2020-03-30 14:30:00-04:00,92.82,93.43,92.79,93.43,66718
2020-03-30 14:45:00-04:00,93.47,93.64,93.155,93.455,66364
2020-03-30 15:00:00-04:00,93.53,94.035,93.385,93.89,60708
2020-03-30 15:15:00-04:00,93.82,94.05,92.54,92.85,80280
2020-03-30 15:30:00-04:00,92.985,93.46,92.83,93.38,107292
2020-03-30 15:45:00-04:00,93.44,94.04,93.02,93.44,302096
2020-03-31 09:30:00-04:00,92.06,92.75,91.86,92.66,64022
2020-03-31 09:45:00-04:00,92.56,92.62,92.11,92.45,32270
2020-03-31 10:00:00-04:00,92.58,93.73,92.54,93.73,26444
2020-03-31 10:15:00-04:00,93.8,94.1,93.185,93.315,38698
2020-03-31 10:30:00-04:00,93.38,93.93,93.38,93.57,28170
2020-03-31 10:45:00-04:00,93.36,93.5,93.1,93.1,29464
2020-03-31 11:00:00-04:00,92.93,93.26,92.76,93.125,23782
2020-03-31 11:15:00-04:00,93.13,93.36,92.81,93.36,19222
2020-03-31 11:30:00-04:00,93.51,93.575,93.305,93.325,21118
2020-03-31 11:45:00-04:00,93.31,93.325,92.93,93.045,15604
2020-03-31 12:00:00-04:00,93.01,93.08,92.83,92.96,10336
2020-03-31 12:15:00-04:00,92.98,92.985,92.11,92.26,12612
2020-03-31 12:30:00-04:00,92.23,92.23,91.42,91.77,29888
2020-03-31 12:45:00-04:00,91.755,91.94,91.5,91.59,45560
2020-03-31 13:00:00-04:00,91.56,91.74,91.3,91.455,19446
2020-03-31 13:15:00-04:00,91.37,91.37,90.88,91.075,25214
2020-03-31 13:30:00-04:00,91.03,91.23,90.83,90.86,38970
2020-03-31 13:45:00-04:00,90.855,91.07,90.69,91.005,37774
2020-03-31 14:00:00-04:00,91.04,91.22,90.79,90.79,23832
2020-03-31 14:15:00-04:00,90.67,90.8,90.4,90.74,24538
2020-03-31 14:30:00-04:00,90.72,91.06,90.635,90.89,10826
2020-03-31 14:45:00-04:00,90.68,90.88,90.64,90.705,11496
2020-03-31 15:00:00-04:00,90.75,90.9,89.92,89.92,33634
2020-03-31 15:15:00-04:00,89.875,90.005,89.39,89.44,36468
2020-03-31 15:30:00-04:00,89.41,90.12,89.41,90.05,82428
2020-03-31 15:45:00-04:00,90.045,90.45,89.5,90.15,393626
2020-04-01 09:30:00-04:00,85.1,86.525,84.44,85.625,149114
2020-04-01 09:45:00-04:00,85.78,85.78,84.9,85.14,67312
2020-04-01 10:00:00-04:00,85.085,85.65,84.94,85.5,56950
2020-04-01 10:15:00-04:00,85.63,85.93,85.38,85.39,52494
2020-04-01 10:30:00-04:00,85.42,85.78,85.22,85.33,23936
2020-04-01 10:45:00-04:00,85.36,85.62,85.19,85.62,26540
2020-04-01 11:00:00-04:00,85.665,86.0,85.525,85.995,21318
2020-04-01 11:15:00-04:00,85.95,85.95,85.05,85.08,54644
2020-04-01 11:30:00-04:00,85.06,85.59,85.06,85.395,23514
2020-04-01 11:45:00-04:00,85.52,85.6,85.28,85.535,34290
2020-04-01 12:00:00-04:00,85.48,85.485,85.28,85.31,51652
2020-04-01 12:15:00-04:00,85.34,85.385,84.995,84.995,27370
2020-04-01 12:30:00-04:00,85.035,85.3,84.485,84.57,53526
2020-04-01 12:45:00-04:00,84.56,84.9,84.41,84.755,29042
2020-04-01 13:00:00-04:00,84.72,84.955,84.6,84.6,51572
2020-04-01 13:15:00-04:00,84.565,84.785,84.475,84.64,154708
2020-04-01 13:30:00-04:00,84.62,84.755,84.49,84.68,122018
2020-04-01 13:45:00-04:00,84.59,85.21,84.575,85.15,40320
2020-04-01 14:00:00-04:00,85.22,85.42,85.05,85.17,16170
2020-04-01 14:15:00-04:00,85.12,85.26,84.98,85.045,14610
2020-04-01 14:30:00-04:00,84.95,85.045,84.685,84.705,94092
2020-04-01 14:45:00-04:00,84.685,84.81,84.47,84.47,80096
2020-04-01 15:00:00-04:00,84.46,84.525,84.13,84.15,54228
2020-04-01 15:15:00-04:00,84.15,84.2,83.79,83.82,102744
2020-04-01 15:30:00-04:00,83.82,83.87,83.26,83.335,105382
2020-04-01 15:45:00-04:00,83.36,84.67,83.36,84.43,179656
2020-04-02 09:30:00-04:00,83.51,84.4,83.36,83.69,79098
2020-04-02 09:45:00-04:00,83.77,83.77,82.96,83.52,85162
2020-04-02 10:00:00-04:00,83.62,84.555,83.4,84.555,17938
2020-04-02 10:15:00-04:00,84.58,85.05,84.5,84.91,14550
2020-04-02 10:30:00-04:00,85.23,86.65,85.23,86.41,37400
2020-04-02 10:45:00-04:00,86.465,86.66,86.16,86.545,33066
2020-04-02 11:00:00-04:00,86.6,86.6,85.57,85.62,45644
2020-04-02 11:15:00-04:00,85.76,86.075,84.72,85.03,22082
2020-04-02 11:30:00-04:00,85.365,86.16,85.365,86.16,15528
2020-04-02 11:45:00-04:00,86.21,86.915,86.16,86.755,1967870
2020-04-02 12:00:00-04:00,86.825,87.765,86.75,87.405,34070
2020-04-02 12:15:00-04:00,87.23,87.315,86.78,86.78,20594
2020-04-02 12:30:00-04:00,86.865,87.24,86.64,87.11,56794
2020-04-02 12:45:00-04:00,87.15,87.56,87.15,87.45,17950
2020-04-02 13:00:00-04:00,87.49,87.59,86.75,86.93,41136
2020-04-02 13:15:00-04:00,86.605,86.605,85.83,85.88,28742
2020-04-02 13:30:00-04:00,85.79,86.54,85.76,86.54,16382
2020-04-02 13:45:00-04:00,86.43,86.73,86.27,86.37,13502
2020-04-02 14:00:00-04:00,86.35,86.35,85.505,85.985,27268
2020-04-02 14:15:00-04:00,85.97,86.01,85.47,85.92,42224
2020-04-02 14:30:00-04:00,85.78,86.01,85.5,85.8,36960
2020-04-02 14:45:00-04:00,85.36,86.54,85.36,86.54,46448
2020-04-02 15:00:00-04:00,86.58,86.88,86.49,86.61,18932
2020-04-02 15:15:00-04:00,86.7,86.97,86.64,86.83,18616
2020-04-02 15:30:00-04:00,86.945,87.17,86.35,87.17,19136
2020-04-02 15:45:00-04:00,87.24,87.88,86.89,87.41,144988
2020-04-03 09:15:00-04:00,86.06,86.12,86.06,86.12,800
2020-04-03 09:30:00-04:00,86.35,87.44,85.71,87.34,39758
2020-04-03 09:45:00-04:00,87.08,87.215,86.435,86.67,63272
2020-04-03 10:00:00-04:00,86.905,87.4,86.65,86.65,59766
2020-04-03 10:15:00-04:00,86.285,86.39,85.92,86.25,20404
2020-04-03 10:30:00-04:00,86.04,86.205,85.55,85.985,20110
2020-04-03 10:45:00-04:00,85.77,86.225,85.7,85.995,33006
2020-04-03 11:00:00-04:00,85.995,86.225,85.51,85.53,47526
2020-04-03 11:15:00-04:00,85.46,85.71,85.13,85.25,24038
2020-04-03 11:30:00-04:00,85.19,85.6,84.97,85.03,35394
2020-04-03 11:45:00-04:00,85.02,85.02,84.55,84.55,31400
2020-04-03 12:00:00-04:00,84.6,84.72,83.645,83.87,53960
2020-04-03 12:15:00-04:00,83.98,84.18,83.705,83.93,35700
2020-04-03 12:30:00-04:00,83.9,84.75,83.9,84.705,43134
2020-04-03 12:45:00-04:00,84.66,84.665,84.29,84.655,25992
2020-04-03 13:00:00-04:00,84.66,84.99,84.36,84.36,74102
2020-04-03 13:15:00-04:00,84.34,84.555,83.75,83.92,23732
2020-04-03 13:30:00-04:00,83.9,83.92,83.57,83.68,20808
2020-04-03 13:45:00-04:00,83.705,83.99,83.255,83.255,70986
2020-04-03 14:00:00-04:00,83.26,83.41,82.835,82.965,73408
2020-04-03 14:15:00-04:00,82.955,83.54,82.865,83.52,38934
2020-04-03 14:30:00-04:00,83.525,83.525,82.91,82.94,28036
2020-04-03 14:45:00-04:00,82.95,83.9,82.95,83.85,49906
2020-04-03 15:00:00-04:00,83.88,84.035,83.475,83.56,31484
2020-04-03 15:15:00-04:00,83.61,84.46,83.515,83.665,239280
2020-04-03 15:30:00-04:00,83.665,83.95,83.01,83.05,64244
2020-04-03 15:45:00-04:00,83.13,84.295,83.11,84.08,344304
2020-04-06 08:00:00-04:00,87.68,87.68,87.67,87.67,400
2020-04-06 09:30:00-04:00,88.99,90.71,88.5,89.31,241906
2020-04-06 09:45:00-04:00,89.325,90.6,89.2,90.4,121338
2020-04-06 10:00:00-04:00,90.405,90.895,90.37,90.5,171978
2020-04-06 10:15:00-04:00,90.62,90.73,89.39,89.39,44940
2020-04-06 10:30:00-04:00,89.44,89.48,88.415,88.415,35052
2020-04-06 10:45:00-04:00,88.38,88.455,87.97,88.35,36248
2020-04-06 11:00:00-04:00,88.36,88.43,87.79,88.06,50286
2020-04-06 11:15:00-04:00,88.07,88.2,87.71,88.11,49340
2020-04-06 11:30:00-04:00,88.085,88.345,87.92,88.23,35480
2020-04-06 11:45:00-04:00,88.24,88.575,88.01,88.465,56880
2020-04-06 12:00:00-04:00,88.53,89.16,88.53,89.16,21988
2020-04-06 12:15:00-04:00,89.11,89.79,89.07,89.48,21954
2020-04-06 12:30:00-04:00,89.48,89.58,89.25,89.27,19120
2020-04-06 12:45:00-04:00,89.23,89.385,89.07,89.385,15726
2020-04-06 13:00:00-04:00,89.36,89.4,88.85,88.87,24280
2020-04-06 13:15:00-04:00,88.9,89.005,88.65,88.855,93286
2020-04-06 13:30:00-04:00,88.89,89.11,88.855,89.11,24278
2020-04-06 13:45:00-04:00,89.12,89.37,88.99,89.105,12652
2020-04-06 14:00:00-04:00,88.995,88.995,88.53,88.63,16568
2020-04-06 14:15:00-04:00,88.505,88.77,88.47,88.6,21880
2020-04-06 14:30:00-04:00,88.77,88.77,88.3,88.385,33326
2020-04-06 14:45:00-04:00,88.4,88.71,88.33,88.525,100364
2020-04-06 15:00:00-04:00,88.49,88.8,88.29,88.33,48840
2020-04-06 15:15:00-04:00,88.325,88.62,88.06,88.545,72810
2020-04-06 15:30:00-04:00,88.545,88.845,88.31,88.78,126550
2020-04-06 15:45:00-04:00,88.875,89.94,88.665,88.86,388820
2020-04-07 09:30:00-04:00,94.44,94.475,93.05,93.18,70272
2020-04-07 09:45:00-04:00,93.18,94.07,93.02,93.905,49362
2020-04-07 10:00:00-04:00,93.88,93.89,91.77,91.86,36014
2020-04-07 10:15:00-04:00,91.8,91.8,90.54,90.78,62488
2020-04-07 10:30:00-04:00,90.69,91.53,90.69,91.23,39126
2020-04-07 10:45:00-04:00,91.32,91.46,90.47,90.975,33506
2020-04-07 11:00:00-04:00,90.951,92.2,90.95,92.03,26668
2020-04-07 11:15:00-04:00,92.16,92.915,91.74,92.835,29602
2020-04-07 11:30:00-04:00,92.82,93.51,92.72,93.351,26844
2020-04-07 11:45:00-04:00,93.41,93.41,92.76,93.065,10724
2020-04-07 12:00:00-04:00,93.29,93.58,93.25,93.31,12822
2020-04-07 12:15:00-04:00,93.41,93.6,92.905,93.06,134578
2020-04-07 12:30:00-04:00,93.115,93.48,92.805,93.465,57664
2020-04-07 12:45:00-04:00,93.52,93.64,93.165,93.225,36122
2020-04-07 13:00:00-04:00,93.275,93.61,93.09,93.4,35842
2020-04-07 13:15:00-04:00,93.265,93.31,92.89,93.31,50776
2020-04-07 13:30:00-04:00,93.38,93.38,92.901,92.945,96572
2020-04-07 13:45:00-04:00,92.9,93.11,92.41,92.56,84908
2020-04-07 14:00:00-04:00,92.57,92.6,91.975,92.395,67948
2020-04-07 14:15:00-04:00,92.315,92.595,91.79,92.27,88166
2020-04-07 14:30:00-04:00,92.195,92.37,91.34,91.395,69242
2020-04-07 14:45:00-04:00,91.48,91.665,90.825,91.115,91390
2020-04-07 15:00:00-04:00,91.145,92.04,91.11,91.855,158998
2020-04-07 15:15:00-04:00,91.82,91.845,90.555,90.85,133754
2020-04-07 15:30:00-04:00,90.88,91.96,90.74,91.53,233714
2020-04-07 15:45:00-04:00,91.59,91.995,90.39,90.46,309112
2020-04-08 09:30:00-04:00,92.41,92.5,91.52,91.865,28048
2020-04-08 09:45:00-04:00,91.93,92.05,90.89,90.89,30842
2020-04-08 10:00:00-04:00,91.005,91.18,90.56,90.815,36964
2020-04-08 10:15:00-04:00,90.795,91.47,90.69,91.285,191696
2020-04-08 10:30:00-04:00,91.325,91.49,90.845,90.98,48620
2020-04-08 10:45:00-04:00,90.95,91.78,90.93,91.75,62614
2020-04-08 11:00:00-04:00,91.65,92.17,91.46,92.145,18410
2020-04-08 11:15:00-04:00,92.09,92.63,92.09,92.62,47978
2020-04-08 11:30:00-04:00,92.63,93.315,92.5,93.18,32484
2020-04-08 11:45:00-04:00,93.085,93.39,92.72,92.87,75674
2020-04-08 12:00:00-04:00,92.84,92.87,92.48,92.67,45730
2020-04-08 12:15:00-04:00,92.76,93.31,92.76,93.09,9644
